-3.109398672248736006e-01,2.531110533670605900e+00,1.372268555375245835e+00,-1.025580965047947490e+00,-6.154384387507250836e-03,2.692181477046831084e+00,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,1.319803120235325533e+00,1.407130899822253589e+00,3.652016385262236708e-01,5.000000000000000000e+00
-3.124584552491965206e-01,2.531110533670605900e+00,1.371944570409112885e+00,-1.026647070021204478e+00,4.895906496148146926e-05,2.692181477046831084e+00,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,1.319803120235325533e+00,1.209280629325661716e+00,1.009168099662929086e+00,5.000000000000000000e+00
-3.129458821918350009e-01,2.531110533670605900e+00,1.372975080875306286e+00,-1.024130935096677186e+00,1.737425757340859689e-01,2.692181477046831084e+00,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.424090426531216647e+00,1.143330539160131165e+00,2.629109371182271615e-01,4.000000000000000000e+00
-3.108410168134027041e-01,2.531110533670605900e+00,1.372966495297820666e+00,-1.023775354792857417e+00,1.865898942236767638e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.424090426531216647e+00,1.473080989987784806e+00,4.837658606127651084e-01,5.000000000000000000e+00
-3.113192298511744949e-01,2.531110533670605900e+00,1.372991407942603770e+00,-1.023854211130035718e+00,1.865898942236767638e-02,2.692181477046831084e+00,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.424090426531216647e+00,1.407130899822253589e+00,1.675946017153213119e-01,5.000000000000000000e+00
1.039492573250543783e+00,2.531110533670605900e+00,1.372962612494519119e+00,-1.023916533073934376e+00,-1.235772783997598177e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,1.319803120235325533e+00,1.143330539160131165e+00,4.163469892302219533e-01,4.000000000000000000e+00
-3.128572694524381359e-01,2.531110533670605900e+00,1.371114125603448697e+00,-1.028679771083154337e+00,4.967570668471133627e-02,2.692181477046831084e+00,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.424090426531216647e+00,8.795301784980081861e-01,8.441081042091166386e-01,4.000000000000000000e+00
-3.127993697292635877e-01,2.531110533670605900e+00,1.371106085065432190e+00,-1.027892418719406953e+00,4.967570668471133627e-02,2.692181477046831084e+00,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.424090426531216647e+00,1.011430358829069620e+00,1.209099925142195220e+00,4.000000000000000000e+00
-3.129449721765394932e-01,2.531110533670605900e+00,1.371124334240947373e+00,-1.026712299111174564e+00,2.978094447834606640e-01,2.692181477046831084e+00,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.424090426531216647e+00,1.473080989987784806e+00,1.078911759713836016e+00,5.000000000000000000e+00
-3.112413097914994986e-01,2.531110533670605900e+00,1.372967869954889952e+00,-1.024981547867414911e+00,-6.154384387507250836e-03,2.692181477046831084e+00,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,1.319803120235325533e+00,1.407130899822253589e+00,8.720055682294792776e-01,5.000000000000000000e+00
-3.118196245117734744e-01,2.531110533670605900e+00,1.373001247593204965e+00,-1.025376919733082870e+00,-2.476441474491344538e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,1.319803120235325533e+00,1.473080989987784806e+00,2.122741871809073366e+00,5.000000000000000000e+00
-3.118705853683200746e-01,2.531110533670605900e+00,1.373071282753369315e+00,-1.025089839058562990e+00,-1.856107129244471618e-02,2.692181477046831084e+00,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,1.319803120235325533e+00,1.011430358829069620e+00,7.697148668214827127e-01,4.000000000000000000e+00
-3.108493207029739414e-01,2.531110533670605900e+00,1.373423363780656103e+00,-1.017944255712457169e+00,-2.476441474491344538e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,1.319803120235325533e+00,1.407130899822253589e+00,3.187058651589525504e-01,5.000000000000000000e+00
-3.117551271777067590e-01,2.531110533670605900e+00,1.372414623541419187e+00,-1.023036576297541966e+00,-1.235772783997598177e-02,2.692181477046831084e+00,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,1.319803120235325533e+00,1.011430358829069620e+00,6.999712067705760044e-01,4.000000000000000000e+00
-3.112847630218584238e-01,2.531110533670605900e+00,1.372523590436794505e+00,-1.022542361465457184e+00,-3.096775819738217805e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,1.319803120235325533e+00,1.077380448994600171e+00,1.536458697051399647e-01,4.000000000000000000e+00
1.039002075006283166e+00,2.531110533670605900e+00,1.372980121284560040e+00,-1.055412008518218148e+00,-2.476441474491344538e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,1.319803120235325533e+00,6.157298178358853180e-01,-2.973631319573902254e-01,3.000000000000000000e+00
1.038733961749853885e+00,2.531110533670605900e+00,1.372969206025094424e+00,-1.055357774799779103e+00,-2.166274301867908078e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,1.319803120235325533e+00,8.795301784980081861e-01,-1.973972192177572416e-01,4.000000000000000000e+00
-3.108743461235994876e-01,2.531110533670605900e+00,1.370436981589485237e+00,-1.067699061387673565e+00,4.895906496148146926e-05,2.692181477046831084e+00,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,1.319803120235325533e+00,1.209280629325661716e+00,1.257484056847772702e-01,5.000000000000000000e+00
1.047032391229284931e+00,2.531110533670605900e+00,1.372710929666876245e+00,-1.026587836920005881e+00,-3.717110164985090726e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.155158139394347805e-01,1.209280629325661716e+00,-9.045694047303358409e-02,5.000000000000000000e+00
-3.120127752582379510e-01,2.531110533670605900e+00,1.372719177609291963e+00,-1.027044168004852098e+00,1.865898942236767638e-02,2.692181477046831084e+00,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.424090426531216647e+00,1.143330539160131165e+00,5.465351546585811571e-01,4.000000000000000000e+00
-3.111900076792171177e-01,2.531110533670605900e+00,1.372900174123422357e+00,-1.027360229291768290e+00,1.117091412093986630e-01,2.692181477046831084e+00,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.424090426531216647e+00,1.341180809656723261e+00,8.789799342345699928e-01,5.000000000000000000e+00
-3.117624073000705431e-01,2.531110533670605900e+00,1.372894743022158970e+00,-1.027378639702746455e+00,3.726901977977387093e-02,2.692181477046831084e+00,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.424090426531216647e+00,1.209280629325661716e+00,1.071937393708745301e+00,5.000000000000000000e+00
-2.787430710633420627e-01,2.050199310869378067e-01,-2.701282254507304526e+00,-3.780972618520891171e+00,-7.097932346580550222e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.155158139394347805e-01,2.200292768427010714e-01,-3.508332713297520056e-01,2.000000000000000000e+00
-2.787062154438753048e-01,2.050199310869378067e-01,-2.701303423743836696e+00,-3.782186200288885303e+00,-7.253015932892267759e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,-8.887714923564560277e-01,7.476299981669466410e-01,-3.438589053246613458e-01,3.000000000000000000e+00
-2.787873205570844948e-01,2.050199310869378067e-01,-2.701290628339368283e+00,-3.780366710228271643e+00,-7.159965781105237514e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.155158139394347805e-01,6.816799080014160905e-01,-3.392093279879342393e-01,3.000000000000000000e+00
-2.787703715222062950e-01,2.050199310869378067e-01,-2.701436066092633315e+00,-3.780490364777922441e+00,-7.066915629318205883e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,1.319803120235325533e+00,7.476299981669466410e-01,-3.392093279879342393e-01,3.000000000000000000e+00
-2.787101967607930053e-01,2.050199310869378067e-01,-2.702099277836614633e+00,-3.787061726815100560e+00,-7.128949063842893175e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.155158139394347805e-01,3.519294571737626165e-01,-3.392093279879342393e-01,2.000000000000000000e+00
-2.787774241407461884e-01,2.050199310869378067e-01,-2.702099277836614633e+00,-3.787046585126486065e+00,-6.942848760268831299e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,1.319803120235325533e+00,2.859793670082318440e-01,-3.415341166562977926e-01,2.000000000000000000e+00
-2.787961932062153481e-01,2.050199310869378067e-01,-2.701902323965588160e+00,-3.786047253664549306e+00,-6.880815325744144006e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,1.319803120235325533e+00,6.816799080014160905e-01,-3.461836939930248991e-01,3.000000000000000000e+00
-2.786819862866333208e-01,2.050199310869378067e-01,-2.701966635487818014e+00,-3.786713474336345975e+00,-6.198447545972583794e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.424090426531216647e+00,6.816799080014160905e-01,-3.531580599981155588e-01,3.000000000000000000e+00
-2.788137110006532193e-01,2.050199310869378067e-01,-2.701484299674013378e+00,-3.783957742425954063e+00,-7.253015932892267759e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,-8.887714923564560277e-01,-1.758473428123220161e+00,-3.601324260032062741e-01,0.000000000000000000e+00
-2.788110947066787526e-01,2.050199310869378067e-01,-2.702292212162136220e+00,-3.787076867595231988e+00,-6.508614718596020254e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.424090426531216647e+00,9.454802686635386255e-01,-3.368845393195706861e-01,4.000000000000000000e+00
-2.786482019687888112e-01,2.050199310869378067e-01,-2.704591346127548590e+00,-3.787606816703430024e+00,-6.818781891219456714e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.424090426531216647e+00,2.859793670082318440e-01,-3.438589053246613458e-01,2.000000000000000000e+00
-2.786657197632267380e-01,2.050199310869378067e-01,-2.704593556913750696e+00,-3.787843779088167384e+00,-7.066915629318205883e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,1.319803120235325533e+00,6.157298178358853180e-01,-3.438589053246613458e-01,3.000000000000000000e+00
-2.786383055524505603e-01,2.050199310869378067e-01,-2.704535073696327174e+00,-3.787394836696757583e+00,-6.818781891219456714e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.424090426531216647e+00,1.077380448994600171e+00,-2.973631319573902254e-01,4.000000000000000000e+00
-2.786397843273056840e-01,2.050199310869378067e-01,-2.701456163337819127e+00,-3.783003835121379055e+00,-6.012347242398521918e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.424090426531216647e+00,1.011430358829069620e+00,-3.252605959777529199e-01,4.000000000000000000e+00
-2.786087300553476420e-01,2.050199310869378067e-01,-2.701054835823943012e+00,-3.789737603056851256e+00,-6.818781891219456714e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.424090426531216647e+00,6.157298178358853180e-01,-3.531580599981155588e-01,3.000000000000000000e+00
-2.786391018158340671e-01,2.050199310869378067e-01,-2.703078821324369940e+00,-3.787365816111102568e+00,-6.508614718596020254e-02,-3.714459847992648833e-01,-5.875468216283991074e-01,-5.977084888454495953e-02,0.000000000000000000e+00,2.424090426531216647e+00,8.795301784980081861e-01,-3.415341166562977926e-01,4.000000000000000000e+00
